Keys
biomass_per_flux_for_reaction_ABUTt2pp_neg_flux
biomass_per_flux_for_reaction_ACt2rpp
biomass_per_flux_for_reaction_ALATA_L_neg_flux
biomass_per_flux_for_reaction_AMALT2
biomass_per_flux_for_reaction_AMALT4
biomass_per_flux_for_reaction_CTBTCAL2
biomass_per_flux_for_reaction_DKGLCNR2x
biomass_per_flux_for_reaction_FA140ACPHi_neg_flux
biomass_per_flux_for_reaction_GLCtex_copy1_neg_flux
biomass_per_flux_for_reaction_GLUt4pp_neg_flux
biomass_per_flux_for_reaction_GLYCLTt4pp_neg_flux
biomass_per_flux_for_reaction_GLYOX3_neg_flux
biomass_per_flux_for_reaction_L_LACtex_copy1_neg_flux
biomass_per_flux_for_reaction_MLDCP2App_neg_flux
biomass_per_flux_for_reaction_PROt4pp_neg_flux
biomass_per_flux_for_reaction_VPAMTr_copy1_neg_flux
