Keys
biomass_per_flux_for_reaction_3OAR140
biomass_per_flux_for_reaction_3OAS140
biomass_per_flux_for_reaction_5DOAN
biomass_per_flux_for_reaction_A5PISO
biomass_per_flux_for_reaction_ACGK
biomass_per_flux_for_reaction_ACGS
biomass_per_flux_for_reaction_ACHBS
biomass_per_flux_for_reaction_ACLS
biomass_per_flux_for_reaction_ACODA
biomass_per_flux_for_reaction_ACS
biomass_per_flux_for_reaction_ADSK
biomass_per_flux_for_reaction_ADSL1r
biomass_per_flux_for_reaction_ADSL2r
biomass_per_flux_for_reaction_ADSS
biomass_per_flux_for_reaction_AICART
biomass_per_flux_for_reaction_AIRC2
biomass_per_flux_for_reaction_ANPRT
biomass_per_flux_for_reaction_ANS
biomass_per_flux_for_reaction_ARGSL
biomass_per_flux_for_reaction_ARGSS
biomass_per_flux_for_reaction_ASPCT
biomass_per_flux_for_reaction_ASPK
biomass_per_flux_for_reaction_ATPPRT
biomass_per_flux_for_reaction_BPNT
biomass_per_flux_for_reaction_CHORM
biomass_per_flux_for_reaction_CHORS
biomass_per_flux_for_reaction_CTPS2
biomass_per_flux_for_reaction_CYSS
biomass_per_flux_for_reaction_CYSTL
biomass_per_flux_for_reaction_DAPDC
biomass_per_flux_for_reaction_DAPE
biomass_per_flux_for_reaction_DDPA
biomass_per_flux_for_reaction_DHAD1
biomass_per_flux_for_reaction_DHAD2
biomass_per_flux_for_reaction_DHDPRy
biomass_per_flux_for_reaction_DHDPS
biomass_per_flux_for_reaction_DHFR
biomass_per_flux_for_reaction_DHQS
biomass_per_flux_for_reaction_DHQTi
biomass_per_flux_for_reaction_DM_5drib_c
biomass_per_flux_for_reaction_ENO
biomass_per_flux_for_reaction_EX_co2_e
biomass_per_flux_for_reaction_FCLT
biomass_per_flux_for_reaction_FUM
biomass_per_flux_for_reaction_G1SAT
biomass_per_flux_for_reaction_GAPD
biomass_per_flux_for_reaction_GLUPRT
biomass_per_flux_for_reaction_GLUTRR
biomass_per_flux_for_reaction_GLUTRS
biomass_per_flux_for_reaction_GMPS2
biomass_per_flux_for_reaction_HISTD
biomass_per_flux_for_reaction_HISTP
biomass_per_flux_for_reaction_HMBS
biomass_per_flux_for_reaction_HSK
biomass_per_flux_for_reaction_HSST
biomass_per_flux_for_reaction_HSTPT
biomass_per_flux_for_reaction_ICDHyr
biomass_per_flux_for_reaction_IG3PS
biomass_per_flux_for_reaction_IGPDH
biomass_per_flux_for_reaction_IGPS
biomass_per_flux_for_reaction_IPMD
biomass_per_flux_for_reaction_IPPS
biomass_per_flux_for_reaction_K2L4Aabcpp
biomass_per_flux_for_reaction_K2L4Aabctex
biomass_per_flux_for_reaction_KARA2
biomass_per_flux_for_reaction_KDOCT2
biomass_per_flux_for_reaction_KDOPP
biomass_per_flux_for_reaction_KDOPS
biomass_per_flux_for_reaction_LEUTAi
biomass_per_flux_for_reaction_LPADSS
biomass_per_flux_for_reaction_MCTP1App
biomass_per_flux_for_reaction_MDH
biomass_per_flux_for_reaction_METAT
biomass_per_flux_for_reaction_METS
biomass_per_flux_for_reaction_MOAT
biomass_per_flux_for_reaction_MOAT2
biomass_per_flux_for_reaction_MPTG
biomass_per_flux_for_reaction_MTHFR2
biomass_per_flux_for_reaction_OCBT
biomass_per_flux_for_reaction_OMCDC
biomass_per_flux_for_reaction_OMPDC
biomass_per_flux_for_reaction_P5CR
biomass_per_flux_for_reaction_PAPPT3
biomass_per_flux_for_reaction_PItex
biomass_per_flux_for_reaction_PPBNGS
biomass_per_flux_for_reaction_PPND
biomass_per_flux_for_reaction_PPNDH
biomass_per_flux_for_reaction_PRAGSr
biomass_per_flux_for_reaction_PRAIi
biomass_per_flux_for_reaction_PRAIS
biomass_per_flux_for_reaction_PRAMPC
biomass_per_flux_for_reaction_PRASCSi
biomass_per_flux_for_reaction_PRATPP
biomass_per_flux_for_reaction_PRFGS
biomass_per_flux_for_reaction_PRMICI
biomass_per_flux_for_reaction_PSCVT
biomass_per_flux_for_reaction_PSD160
biomass_per_flux_for_reaction_PSD161
biomass_per_flux_for_reaction_PSSA160
biomass_per_flux_for_reaction_PSSA161
biomass_per_flux_for_reaction_SADT2
biomass_per_flux_for_reaction_SDPDS
biomass_per_flux_for_reaction_SERAT
biomass_per_flux_for_reaction_SHK3Dr
biomass_per_flux_for_reaction_SHKK
biomass_per_flux_for_reaction_SHSL1
biomass_per_flux_for_reaction_SO4tex
biomass_per_flux_for_reaction_SULR
biomass_per_flux_for_reaction_TDSK
biomass_per_flux_for_reaction_THDPS
biomass_per_flux_for_reaction_THRD_L
biomass_per_flux_for_reaction_THRS
biomass_per_flux_for_reaction_TMDS
biomass_per_flux_for_reaction_TPI
biomass_per_flux_for_reaction_U23GAAT
biomass_per_flux_for_reaction_UAAGDS
biomass_per_flux_for_reaction_UAGAAT
biomass_per_flux_for_reaction_UAGCVT
biomass_per_flux_for_reaction_UAGPT3
biomass_per_flux_for_reaction_UAMAGS
biomass_per_flux_for_reaction_UAMAS
biomass_per_flux_for_reaction_UAPGR
biomass_per_flux_for_reaction_UDCPDP
biomass_per_flux_for_reaction_UGMDDS
biomass_per_flux_for_reaction_UHGADA
biomass_per_flux_for_reaction_UPP3S
biomass_per_flux_for_reaction_UPPDC1
biomass_per_flux_for_reaction_USHD
biomass_per_flux_for_reaction_ACOTA
biomass_per_flux_for_reaction_AGPR
biomass_per_flux_for_reaction_AIRC3
biomass_per_flux_for_reaction_ASAD
biomass_per_flux_for_reaction_CO2tex_neg_flux
biomass_per_flux_for_reaction_CO2tpp_neg_flux
biomass_per_flux_for_reaction_DHORTS
biomass_per_flux_for_reaction_EX_pi_e
biomass_per_flux_for_reaction_EX_so4_e
biomass_per_flux_for_reaction_FBP_neg_flux
biomass_per_flux_for_reaction_GLUDy_neg_flux
biomass_per_flux_for_reaction_GLUR
biomass_per_flux_for_reaction_HSDy
biomass_per_flux_for_reaction_ILETA
biomass_per_flux_for_reaction_IMPC
biomass_per_flux_for_reaction_IPPMIa
biomass_per_flux_for_reaction_IPPMIb
biomass_per_flux_for_reaction_KARA1
biomass_per_flux_for_reaction_ORPT
biomass_per_flux_for_reaction_PGK_neg_flux
biomass_per_flux_for_reaction_PGM_neg_flux
biomass_per_flux_for_reaction_PHETA1
biomass_per_flux_for_reaction_QMO2
biomass_per_flux_for_reaction_RPI_neg_flux
biomass_per_flux_for_reaction_SDPTA
biomass_per_flux_for_reaction_THD2pp_neg_flux
biomass_per_flux_for_reaction_TYRTA
