Keys
biomass_per_flux_for_reaction_3OAR140
biomass_per_flux_for_reaction_3OAS140
biomass_per_flux_for_reaction_ABUTt2pp
biomass_per_flux_for_reaction_ACGK
biomass_per_flux_for_reaction_ACGS
biomass_per_flux_for_reaction_ACLS
biomass_per_flux_for_reaction_ACODA
biomass_per_flux_for_reaction_ACONTa
biomass_per_flux_for_reaction_ACONTb
biomass_per_flux_for_reaction_ACt4pp
biomass_per_flux_for_reaction_ADK1
biomass_per_flux_for_reaction_ADSL1r
biomass_per_flux_for_reaction_ADSS
biomass_per_flux_for_reaction_AGPAT160
biomass_per_flux_for_reaction_AGPAT161
biomass_per_flux_for_reaction_ALAR
biomass_per_flux_for_reaction_ALAt2pp_copy1
biomass_per_flux_for_reaction_ALAt4pp
biomass_per_flux_for_reaction_APG3PAT160
biomass_per_flux_for_reaction_APG3PAT161
biomass_per_flux_for_reaction_ARGSL
biomass_per_flux_for_reaction_ARGSS
biomass_per_flux_for_reaction_ASPK
biomass_per_flux_for_reaction_ASPt2pp_copy1
biomass_per_flux_for_reaction_ATPS4rpp
biomass_per_flux_for_reaction_COBALT2tpp
biomass_per_flux_for_reaction_CRNDt2rpp
biomass_per_flux_for_reaction_CRNt8pp
biomass_per_flux_for_reaction_CTPS2
biomass_per_flux_for_reaction_CYSS
biomass_per_flux_for_reaction_DHAD1
biomass_per_flux_for_reaction_DHAPT
biomass_per_flux_for_reaction_ENO
biomass_per_flux_for_reaction_EX_co2_e
biomass_per_flux_for_reaction_EX_fe2_e
biomass_per_flux_for_reaction_EX_h2o_e
biomass_per_flux_for_reaction_F6PA
biomass_per_flux_for_reaction_FE3abcpp
biomass_per_flux_for_reaction_FE3tex
biomass_per_flux_for_reaction_FEROpp
biomass_per_flux_for_reaction_FOMETRi
biomass_per_flux_for_reaction_G1PACT
biomass_per_flux_for_reaction_G5SADs
biomass_per_flux_for_reaction_G6PDH2r
biomass_per_flux_for_reaction_GAPD
biomass_per_flux_for_reaction_GLDBRAN2
biomass_per_flux_for_reaction_GLUABUTt7pp
biomass_per_flux_for_reaction_GLUt4pp
biomass_per_flux_for_reaction_GLYCLTt4pp
biomass_per_flux_for_reaction_GLYt2pp_copy1
biomass_per_flux_for_reaction_GLYt4pp
biomass_per_flux_for_reaction_GMPS2
biomass_per_flux_for_reaction_GND
biomass_per_flux_for_reaction_HACD8i
biomass_per_flux_for_reaction_HPYRRx
biomass_per_flux_for_reaction_HSK
biomass_per_flux_for_reaction_ICDHyr
biomass_per_flux_for_reaction_ICL
biomass_per_flux_for_reaction_INDOLEt2pp
biomass_per_flux_for_reaction_INDOLEt2rpp
biomass_per_flux_for_reaction_L_LACtex_copy1
biomass_per_flux_for_reaction_ME1
biomass_per_flux_for_reaction_ME2
biomass_per_flux_for_reaction_MG2uabcpp
biomass_per_flux_for_reaction_NADS1
biomass_per_flux_for_reaction_NAt3pp
biomass_per_flux_for_reaction_NDPK1
biomass_per_flux_for_reaction_NH4tex
biomass_per_flux_for_reaction_NNATr
biomass_per_flux_for_reaction_O2tex
biomass_per_flux_for_reaction_O2tpp
biomass_per_flux_for_reaction_OAADC
biomass_per_flux_for_reaction_OCBT
biomass_per_flux_for_reaction_P5CR
biomass_per_flux_for_reaction_PE160abcpp
biomass_per_flux_for_reaction_PE161abcpp
biomass_per_flux_for_reaction_PFL
biomass_per_flux_for_reaction_PGL
biomass_per_flux_for_reaction_PGM
biomass_per_flux_for_reaction_PROt4pp
biomass_per_flux_for_reaction_PSD160
biomass_per_flux_for_reaction_PSD161
biomass_per_flux_for_reaction_PSSA160
biomass_per_flux_for_reaction_PSSA161
biomass_per_flux_for_reaction_R15BPK
biomass_per_flux_for_reaction_R1PK
biomass_per_flux_for_reaction_SERAT
biomass_per_flux_for_reaction_SERt4pp
biomass_per_flux_for_reaction_THRD_L
biomass_per_flux_for_reaction_THRS
biomass_per_flux_for_reaction_UAGDP
biomass_per_flux_for_reaction_URAt2pp_copy1
biomass_per_flux_for_reaction_ABUTt2pp_neg_flux
biomass_per_flux_for_reaction_ACACT10_neg_flux
biomass_per_flux_for_reaction_ACACT11_neg_flux
biomass_per_flux_for_reaction_ACACT12_neg_flux
biomass_per_flux_for_reaction_ACACT13_neg_flux
biomass_per_flux_for_reaction_ACACT8_neg_flux
biomass_per_flux_for_reaction_ACACT8r_copy1_neg_flux
biomass_per_flux_for_reaction_ACACT9_neg_flux
biomass_per_flux_for_reaction_ACOTA
biomass_per_flux_for_reaction_ACt2rpp
biomass_per_flux_for_reaction_ACt4pp_neg_flux
biomass_per_flux_for_reaction_ADK1_neg_flux
biomass_per_flux_for_reaction_ADK3_neg_flux
biomass_per_flux_for_reaction_ADNUC_neg_flux
biomass_per_flux_for_reaction_AGPR
biomass_per_flux_for_reaction_ALAt2pp_copy1_neg_flux
biomass_per_flux_for_reaction_ALAt4pp_neg_flux
biomass_per_flux_for_reaction_ALATA_D2_neg_flux
biomass_per_flux_for_reaction_ALATA_L_neg_flux
biomass_per_flux_for_reaction_ALDD19xr_copy1
biomass_per_flux_for_reaction_ALDD2y_neg_flux
biomass_per_flux_for_reaction_AMALT2
biomass_per_flux_for_reaction_AMALT4
biomass_per_flux_for_reaction_ARBt3ipp_neg_flux
biomass_per_flux_for_reaction_ASAD
biomass_per_flux_for_reaction_ASNN_neg_flux
biomass_per_flux_for_reaction_ASPt2pp_copy1_neg_flux
biomass_per_flux_for_reaction_ASPt2_3pp_neg_flux
biomass_per_flux_for_reaction_ASPTA
biomass_per_flux_for_reaction_CA2t3pp_neg_flux
biomass_per_flux_for_reaction_CAT_neg_flux
biomass_per_flux_for_reaction_CITL_neg_flux
biomass_per_flux_for_reaction_CO2tex_neg_flux
biomass_per_flux_for_reaction_CO2tpp_neg_flux
biomass_per_flux_for_reaction_CRNCAL2
biomass_per_flux_for_reaction_CRNt2rpp
biomass_per_flux_for_reaction_CRNt8pp_neg_flux
biomass_per_flux_for_reaction_CTBTCAL2
biomass_per_flux_for_reaction_CTECOAI6_copy1_neg_flux
biomass_per_flux_for_reaction_CU1Opp
biomass_per_flux_for_reaction_CYTBD2pp_neg_flux
biomass_per_flux_for_reaction_CYTBDpp_neg_flux
biomass_per_flux_for_reaction_DHORDfum_neg_flux
biomass_per_flux_for_reaction_DKGLCNR2x
biomass_per_flux_for_reaction_DKMPPD
biomass_per_flux_for_reaction_ENO_neg_flux
biomass_per_flux_for_reaction_EX_12ppd__S_e_neg_flux
biomass_per_flux_for_reaction_EX_23dappa_e
biomass_per_flux_for_reaction_EX_3hcinnm_e
biomass_per_flux_for_reaction_EX_3hpppn_e
biomass_per_flux_for_reaction_EX_4abut_e_neg_flux
biomass_per_flux_for_reaction_EX_acac_e
biomass_per_flux_for_reaction_EX_acgal1p_e
biomass_per_flux_for_reaction_EX_acgam1p_e
biomass_per_flux_for_reaction_EX_acgam_e
biomass_per_flux_for_reaction_EX_acmana_e
biomass_per_flux_for_reaction_EX_acmum_e
biomass_per_flux_for_reaction_EX_acnam_e
biomass_per_flux_for_reaction_EX_ac_e_neg_flux
biomass_per_flux_for_reaction_EX_ade_e_neg_flux
biomass_per_flux_for_reaction_EX_agm_e
biomass_per_flux_for_reaction_EX_alaala_e
biomass_per_flux_for_reaction_EX_ala__D_e_neg_flux
biomass_per_flux_for_reaction_EX_alltn_e_neg_flux
biomass_per_flux_for_reaction_EX_all__D_e
biomass_per_flux_for_reaction_EX_anhgm_e
biomass_per_flux_for_reaction_EX_arab__L_e
biomass_per_flux_for_reaction_EX_arg__L_e
biomass_per_flux_for_reaction_EX_ascb__L_e
biomass_per_flux_for_reaction_EX_asn__L_e_neg_flux
biomass_per_flux_for_reaction_EX_butso3_e
biomass_per_flux_for_reaction_EX_but_e
biomass_per_flux_for_reaction_EX_cgly_e
biomass_per_flux_for_reaction_EX_chtbs_e
biomass_per_flux_for_reaction_EX_cu_e
biomass_per_flux_for_reaction_EX_cynt_e
biomass_per_flux_for_reaction_EX_cys__L_e_neg_flux
biomass_per_flux_for_reaction_EX_dca_e
biomass_per_flux_for_reaction_EX_ddca_e
biomass_per_flux_for_reaction_EX_dopa_e
biomass_per_flux_for_reaction_EX_ethso3_e
biomass_per_flux_for_reaction_EX_fald_e
biomass_per_flux_for_reaction_EX_fe3dcit_e
biomass_per_flux_for_reaction_EX_fe3_e_neg_flux
biomass_per_flux_for_reaction_EX_for_e_neg_flux
biomass_per_flux_for_reaction_EX_frulys_e
biomass_per_flux_for_reaction_EX_fruur_e
biomass_per_flux_for_reaction_EX_fru_e
biomass_per_flux_for_reaction_EX_g1p_e
biomass_per_flux_for_reaction_EX_g3pg_e
biomass_per_flux_for_reaction_EX_gal1p_e
biomass_per_flux_for_reaction_EX_galctn__D_e
biomass_per_flux_for_reaction_EX_galctn__L_e
biomass_per_flux_for_reaction_EX_galct__D_e
biomass_per_flux_for_reaction_EX_galt_e
biomass_per_flux_for_reaction_EX_galur_e
biomass_per_flux_for_reaction_EX_gal_bD_e
biomass_per_flux_for_reaction_EX_gal_e
biomass_per_flux_for_reaction_EX_gam_e
biomass_per_flux_for_reaction_EX_glcn_e_neg_flux
biomass_per_flux_for_reaction_EX_glcr_e
biomass_per_flux_for_reaction_EX_glcur_e
biomass_per_flux_for_reaction_EX_glc__D_e
biomass_per_flux_for_reaction_EX_gln__L_e
biomass_per_flux_for_reaction_EX_glyc2p_e
biomass_per_flux_for_reaction_EX_glyclt_e_neg_flux
biomass_per_flux_for_reaction_EX_glyc_e_neg_flux
biomass_per_flux_for_reaction_EX_glyc__R_e_neg_flux
biomass_per_flux_for_reaction_EX_gly_e_neg_flux
biomass_per_flux_for_reaction_EX_gthrd_e
biomass_per_flux_for_reaction_EX_gtp_e
biomass_per_flux_for_reaction_EX_gua_e_neg_flux
biomass_per_flux_for_reaction_EX_h2_e
biomass_per_flux_for_reaction_EX_hdca_e
biomass_per_flux_for_reaction_EX_hdcea_e
biomass_per_flux_for_reaction_EX_hxan_e_neg_flux
biomass_per_flux_for_reaction_EX_hxa_e
biomass_per_flux_for_reaction_EX_idon__L_e_neg_flux
biomass_per_flux_for_reaction_EX_LalaDgluMdapDala_e
biomass_per_flux_for_reaction_EX_LalaDgluMdap_e
biomass_per_flux_for_reaction_EX_LalaDglu_e
biomass_per_flux_for_reaction_EX_LalaLglu_e
biomass_per_flux_for_reaction_EX_lcts_e
biomass_per_flux_for_reaction_EX_lys__L_e
biomass_per_flux_for_reaction_EX_lyx__L_e
biomass_per_flux_for_reaction_EX_malt_e
biomass_per_flux_for_reaction_EX_manglyc_e
biomass_per_flux_for_reaction_EX_man_e
biomass_per_flux_for_reaction_EX_melib_e
biomass_per_flux_for_reaction_EX_minohp_e
biomass_per_flux_for_reaction_EX_mnl_e
biomass_per_flux_for_reaction_EX_nh4_e
biomass_per_flux_for_reaction_EX_no2_e
biomass_per_flux_for_reaction_EX_o2_e
biomass_per_flux_for_reaction_EX_ocdca_e
biomass_per_flux_for_reaction_EX_ocdcea_e
biomass_per_flux_for_reaction_EX_octa_e
biomass_per_flux_for_reaction_EX_orn_e
biomass_per_flux_for_reaction_EX_peamn_e
biomass_per_flux_for_reaction_EX_ppal_e
biomass_per_flux_for_reaction_EX_ppa_e
biomass_per_flux_for_reaction_EX_pppn_e
biomass_per_flux_for_reaction_EX_ppt_e
biomass_per_flux_for_reaction_EX_progly_e
biomass_per_flux_for_reaction_EX_pro__L_e_neg_flux
biomass_per_flux_for_reaction_EX_psclys_e
biomass_per_flux_for_reaction_EX_ptrc_e
biomass_per_flux_for_reaction_EX_r5p_e
biomass_per_flux_for_reaction_EX_rib__D_e
biomass_per_flux_for_reaction_EX_sbt__D_e
biomass_per_flux_for_reaction_EX_succ_e_neg_flux
biomass_per_flux_for_reaction_EX_sucr_e
biomass_per_flux_for_reaction_EX_tartr__D_e
biomass_per_flux_for_reaction_EX_tartr__L_e
biomass_per_flux_for_reaction_EX_tre_e
biomass_per_flux_for_reaction_EX_ttdca_e
biomass_per_flux_for_reaction_EX_ttdcea_e
biomass_per_flux_for_reaction_EX_tym_e
biomass_per_flux_for_reaction_EX_uacgam_e
biomass_per_flux_for_reaction_EX_udpacgal_e
biomass_per_flux_for_reaction_EX_udpgal_e
biomass_per_flux_for_reaction_EX_udpglcur_e
biomass_per_flux_for_reaction_EX_udpg_e
biomass_per_flux_for_reaction_EX_xan_e_neg_flux
biomass_per_flux_for_reaction_EX_xmp_e
biomass_per_flux_for_reaction_EX_xylu__L_e
biomass_per_flux_for_reaction_EX_xyl__D_e
biomass_per_flux_for_reaction_FA140ACPHi_neg_flux
biomass_per_flux_for_reaction_FA141ACPHi_neg_flux
biomass_per_flux_for_reaction_FACOAL60t2pp_neg_flux
biomass_per_flux_for_reaction_FDH5pp_neg_flux
biomass_per_flux_for_reaction_FE2tex_neg_flux
biomass_per_flux_for_reaction_FE3abcpp_neg_flux
biomass_per_flux_for_reaction_FEROpp_neg_flux
biomass_per_flux_for_reaction_FLDR2_neg_flux
biomass_per_flux_for_reaction_G3PD5_neg_flux
biomass_per_flux_for_reaction_G3PD6_neg_flux
biomass_per_flux_for_reaction_G3PD7_neg_flux
biomass_per_flux_for_reaction_GDPMNP_neg_flux
biomass_per_flux_for_reaction_GLCP_neg_flux
biomass_per_flux_for_reaction_GLCP2_neg_flux
biomass_per_flux_for_reaction_GLCtex_copy1_neg_flux
biomass_per_flux_for_reaction_GLUt2rpp_neg_flux
biomass_per_flux_for_reaction_GLUt4pp_neg_flux
biomass_per_flux_for_reaction_GLYCK_neg_flux
biomass_per_flux_for_reaction_GLYCK2_neg_flux
biomass_per_flux_for_reaction_GLYCLTt2rpp
biomass_per_flux_for_reaction_GLYCLTt4pp_neg_flux
biomass_per_flux_for_reaction_GLYOX3_neg_flux
biomass_per_flux_for_reaction_GLYt2pp_copy1_neg_flux
biomass_per_flux_for_reaction_GLYt4pp_neg_flux
biomass_per_flux_for_reaction_GTHPi_neg_flux
biomass_per_flux_for_reaction_GUAPRT_neg_flux
biomass_per_flux_for_reaction_H2Otex_neg_flux
biomass_per_flux_for_reaction_H2Otpp_neg_flux
biomass_per_flux_for_reaction_H2SO_neg_flux
biomass_per_flux_for_reaction_HACD1i_neg_flux
biomass_per_flux_for_reaction_HACD2i_neg_flux
biomass_per_flux_for_reaction_HACD3i_neg_flux
biomass_per_flux_for_reaction_HACD4i_neg_flux
biomass_per_flux_for_reaction_HACD5i_neg_flux
biomass_per_flux_for_reaction_HACD6i_neg_flux
biomass_per_flux_for_reaction_HACD7i_neg_flux
biomass_per_flux_for_reaction_HACD8i_neg_flux
biomass_per_flux_for_reaction_HEX1_neg_flux
biomass_per_flux_for_reaction_HPYRRx_neg_flux
biomass_per_flux_for_reaction_HSDy
biomass_per_flux_for_reaction_HXPRT_neg_flux
biomass_per_flux_for_reaction_INSH_neg_flux
