Keys
biomass_per_flux_for_reaction_DURIPP
biomass_per_flux_for_reaction_DUTPDP
biomass_per_flux_for_reaction_LALDO3
biomass_per_flux_for_reaction_LCADi
biomass_per_flux_for_reaction_L_LACD2_copy1
biomass_per_flux_for_reaction_L_LACD3_copy1
biomass_per_flux_for_reaction_NDPK6
biomass_per_flux_for_reaction_PGK
biomass_per_flux_for_reaction_PIt2rpp
biomass_per_flux_for_reaction_RNDR4
biomass_per_flux_for_reaction_RNDR4b
biomass_per_flux_for_reaction_RNTR4c
biomass_per_flux_for_reaction_RNTR4c2
biomass_per_flux_for_reaction_GAPD_neg_flux
biomass_per_flux_for_reaction_MACPD_neg_flux
biomass_per_flux_for_reaction_NACODA_neg_flux
