Keys
biomass_per_flux_for_reaction_DURAD
biomass_per_flux_for_reaction_2DGLCNRy
biomass_per_flux_for_reaction_2DGULRGy
biomass_per_flux_for_reaction_2DGULRx
biomass_per_flux_for_reaction_ASPT_neg_flux
biomass_per_flux_for_reaction_BETALDHx
biomass_per_flux_for_reaction_BSORy
biomass_per_flux_for_reaction_DAAD_neg_flux
biomass_per_flux_for_reaction_DKGLCNR2y
biomass_per_flux_for_reaction_DOGULND
biomass_per_flux_for_reaction_EAR100y_neg_flux
biomass_per_flux_for_reaction_EAR120y_neg_flux
biomass_per_flux_for_reaction_EAR121y_neg_flux
biomass_per_flux_for_reaction_EAR140y_neg_flux
biomass_per_flux_for_reaction_EAR141y_neg_flux
biomass_per_flux_for_reaction_EAR160y_neg_flux
biomass_per_flux_for_reaction_EAR161y_neg_flux
biomass_per_flux_for_reaction_EAR180y_neg_flux
biomass_per_flux_for_reaction_EAR181y_neg_flux
biomass_per_flux_for_reaction_EAR40y_neg_flux
biomass_per_flux_for_reaction_EAR60y_neg_flux
biomass_per_flux_for_reaction_EAR80y_neg_flux
biomass_per_flux_for_reaction_FADRx2_neg_flux
biomass_per_flux_for_reaction_FLVR_neg_flux
biomass_per_flux_for_reaction_FMNRx2_neg_flux
biomass_per_flux_for_reaction_GLYCLTDy_neg_flux
biomass_per_flux_for_reaction_HPYRRy_neg_flux
biomass_per_flux_for_reaction_IDOND2_neg_flux
biomass_per_flux_for_reaction_NADTRHD_neg_flux
biomass_per_flux_for_reaction_NODOy
biomass_per_flux_for_reaction_SSALx_neg_flux
biomass_per_flux_for_reaction_THRA2_neg_flux
