Keys
biomass_per_flux_for_reaction_ARGDCpp_neg_flux
biomass_per_flux_for_reaction_ASPt2_2pp_neg_flux
biomass_per_flux_for_reaction_CMtpp_neg_flux
biomass_per_flux_for_reaction_DKMPPD
biomass_per_flux_for_reaction_DOXRBCNtpp_neg_flux
biomass_per_flux_for_reaction_EX_12ppd__S_e_neg_flux
biomass_per_flux_for_reaction_EX_23camp_e
biomass_per_flux_for_reaction_EX_23ccmp_e
biomass_per_flux_for_reaction_EX_23cgmp_e
biomass_per_flux_for_reaction_EX_23cump_e
biomass_per_flux_for_reaction_EX_2ddglcn_e
biomass_per_flux_for_reaction_EX_3amp_e
biomass_per_flux_for_reaction_EX_3cmp_e
biomass_per_flux_for_reaction_EX_3gmp_e
biomass_per_flux_for_reaction_EX_3ump_e
biomass_per_flux_for_reaction_EX_4abut_e_neg_flux
biomass_per_flux_for_reaction_EX_5dglcn_e_neg_flux
biomass_per_flux_for_reaction_EX_ac_e_neg_flux
biomass_per_flux_for_reaction_EX_acac_e
biomass_per_flux_for_reaction_EX_acald_e_neg_flux
biomass_per_flux_for_reaction_EX_acgam_e
biomass_per_flux_for_reaction_EX_acgam1p_e
biomass_per_flux_for_reaction_EX_acmana_e
biomass_per_flux_for_reaction_EX_acmum_e
biomass_per_flux_for_reaction_EX_acnam_e
biomass_per_flux_for_reaction_EX_adn_e
biomass_per_flux_for_reaction_EX_akg_e_neg_flux
biomass_per_flux_for_reaction_EX_ala__D_e_neg_flux
biomass_per_flux_for_reaction_EX_ala__L_e_neg_flux
biomass_per_flux_for_reaction_EX_alaala_e
biomass_per_flux_for_reaction_EX_all__D_e
biomass_per_flux_for_reaction_EX_amp_e
biomass_per_flux_for_reaction_EX_anhgm_e
biomass_per_flux_for_reaction_EX_arab__L_e
biomass_per_flux_for_reaction_EX_arg__L_e
biomass_per_flux_for_reaction_EX_ascb__L_e
biomass_per_flux_for_reaction_EX_asn__L_e_neg_flux
biomass_per_flux_for_reaction_EX_asp__L_e_neg_flux
biomass_per_flux_for_reaction_EX_chtbs_e
biomass_per_flux_for_reaction_EX_cmp_e
biomass_per_flux_for_reaction_EX_csn_e
biomass_per_flux_for_reaction_EX_cys__L_e_neg_flux
biomass_per_flux_for_reaction_EX_cytd_e
biomass_per_flux_for_reaction_EX_dad_2_e
biomass_per_flux_for_reaction_EX_damp_e
biomass_per_flux_for_reaction_EX_dcmp_e
biomass_per_flux_for_reaction_EX_dcyt_e
biomass_per_flux_for_reaction_EX_dgmp_e
biomass_per_flux_for_reaction_EX_dgsn_e
biomass_per_flux_for_reaction_EX_dha_e_neg_flux
biomass_per_flux_for_reaction_EX_dimp_e
biomass_per_flux_for_reaction_EX_din_e
biomass_per_flux_for_reaction_EX_dtmp_e
biomass_per_flux_for_reaction_EX_dump_e
biomass_per_flux_for_reaction_EX_duri_e
biomass_per_flux_for_reaction_EX_etha_e_neg_flux
biomass_per_flux_for_reaction_EX_etoh_e_neg_flux
biomass_per_flux_for_reaction_EX_f6p_e
biomass_per_flux_for_reaction_EX_fald_e
biomass_per_flux_for_reaction_EX_for_e_neg_flux
biomass_per_flux_for_reaction_EX_fru_e
biomass_per_flux_for_reaction_EX_frulys_e
biomass_per_flux_for_reaction_EX_fruur_e
biomass_per_flux_for_reaction_EX_fum_e
biomass_per_flux_for_reaction_EX_g1p_e
biomass_per_flux_for_reaction_EX_g3pc_e
biomass_per_flux_for_reaction_EX_g3pe_e
biomass_per_flux_for_reaction_EX_g3pg_e
biomass_per_flux_for_reaction_EX_g3pi_e
biomass_per_flux_for_reaction_EX_g3ps_e
biomass_per_flux_for_reaction_EX_g6p_e
biomass_per_flux_for_reaction_EX_gal_bD_e
biomass_per_flux_for_reaction_EX_gal_e
biomass_per_flux_for_reaction_EX_gal1p_e
biomass_per_flux_for_reaction_EX_galct__D_e
biomass_per_flux_for_reaction_EX_galctn__D_e
biomass_per_flux_for_reaction_EX_galctn__L_e
biomass_per_flux_for_reaction_EX_galur_e
biomass_per_flux_for_reaction_EX_gam_e
biomass_per_flux_for_reaction_EX_gam6p_e
biomass_per_flux_for_reaction_EX_glc__D_e
biomass_per_flux_for_reaction_EX_glcn_e_neg_flux
biomass_per_flux_for_reaction_EX_glcr_e
biomass_per_flux_for_reaction_EX_glcur_e
biomass_per_flux_for_reaction_EX_glcur1p_e
biomass_per_flux_for_reaction_EX_gln__L_e
biomass_per_flux_for_reaction_EX_glu__L_e_neg_flux
biomass_per_flux_for_reaction_EX_gly_e_neg_flux
biomass_per_flux_for_reaction_EX_glyald_e_neg_flux
biomass_per_flux_for_reaction_EX_glyc__R_e_neg_flux
biomass_per_flux_for_reaction_EX_glyc_e_neg_flux
biomass_per_flux_for_reaction_EX_glyc2p_e
biomass_per_flux_for_reaction_EX_glyc3p_e_neg_flux
biomass_per_flux_for_reaction_EX_glyclt_e_neg_flux
biomass_per_flux_for_reaction_EX_gmp_e
biomass_per_flux_for_reaction_EX_gsn_e
biomass_per_flux_for_reaction_EX_gthrd_e
biomass_per_flux_for_reaction_EX_hxan_e_neg_flux
biomass_per_flux_for_reaction_EX_idon__L_e_neg_flux
biomass_per_flux_for_reaction_EX_imp_e
biomass_per_flux_for_reaction_EX_ins_e
biomass_per_flux_for_reaction_EX_lac__D_e_neg_flux
biomass_per_flux_for_reaction_EX_lac__L_e_neg_flux
biomass_per_flux_for_reaction_EX_LalaDglu_e
biomass_per_flux_for_reaction_EX_LalaDgluMdapDala_e
biomass_per_flux_for_reaction_EX_LalaLglu_e
biomass_per_flux_for_reaction_EX_lcts_e
biomass_per_flux_for_reaction_EX_lyx__L_e
biomass_per_flux_for_reaction_EX_mal__D_e
biomass_per_flux_for_reaction_EX_mal__L_e_neg_flux
biomass_per_flux_for_reaction_EX_man_e
biomass_per_flux_for_reaction_EX_man6p_e
biomass_per_flux_for_reaction_EX_manglyc_e
biomass_per_flux_for_reaction_EX_orn_e
biomass_per_flux_for_reaction_EX_pro__L_e_neg_flux
biomass_per_flux_for_reaction_EX_psclys_e
biomass_per_flux_for_reaction_EX_pser__L_e
biomass_per_flux_for_reaction_EX_pyr_e_neg_flux
biomass_per_flux_for_reaction_EX_r5p_e
biomass_per_flux_for_reaction_EX_rib__D_e
biomass_per_flux_for_reaction_EX_rmn_e
biomass_per_flux_for_reaction_EX_ser__D_e
biomass_per_flux_for_reaction_EX_ser__L_e_neg_flux
biomass_per_flux_for_reaction_EX_succ_e_neg_flux
biomass_per_flux_for_reaction_EX_tartr__L_e
biomass_per_flux_for_reaction_EX_thr__L_e_neg_flux
biomass_per_flux_for_reaction_EX_thrp_e
biomass_per_flux_for_reaction_EX_thymd_e
biomass_per_flux_for_reaction_EX_tre_e
biomass_per_flux_for_reaction_EX_trp__L_e
biomass_per_flux_for_reaction_EX_udpacgal_e
biomass_per_flux_for_reaction_EX_udpglcur_e
biomass_per_flux_for_reaction_EX_ump_e
biomass_per_flux_for_reaction_EX_uri_e
biomass_per_flux_for_reaction_EX_xyl__D_e
biomass_per_flux_for_reaction_EX_xylu__L_e
biomass_per_flux_for_reaction_FE2t2pp_neg_flux
biomass_per_flux_for_reaction_FUMt2_3pp
biomass_per_flux_for_reaction_FUSAtpp_neg_flux
biomass_per_flux_for_reaction_GTHPi_neg_flux
biomass_per_flux_for_reaction_GUAt2pp_neg_flux
biomass_per_flux_for_reaction_MALt2_3pp_neg_flux
biomass_per_flux_for_reaction_MINCYCtpp_neg_flux
biomass_per_flux_for_reaction_NAt3_1p5pp_neg_flux
biomass_per_flux_for_reaction_NAt3_2pp_neg_flux
biomass_per_flux_for_reaction_NOVBCNtpp_neg_flux
biomass_per_flux_for_reaction_RFAMPtpp_neg_flux
biomass_per_flux_for_reaction_SUCCt2_3pp_neg_flux
biomass_per_flux_for_reaction_THIORDXi_neg_flux
biomass_per_flux_for_reaction_TTRCYCtpp_neg_flux
biomass_per_flux_for_reaction_XANt2pp_neg_flux
