Keys
biomass_per_flux_for_reaction_ACACT8r_copy1_neg_flux
biomass_per_flux_for_reaction_ACKr_neg_flux
biomass_per_flux_for_reaction_CA2t3pp_neg_flux
biomass_per_flux_for_reaction_CRNt2rpp
biomass_per_flux_for_reaction_EX_cpgn_un_e
biomass_per_flux_for_reaction_FA141ACPHi_neg_flux
biomass_per_flux_for_reaction_FACOAL60t2pp_neg_flux
biomass_per_flux_for_reaction_GLCP2_neg_flux
biomass_per_flux_for_reaction_GLUt4pp_neg_flux
biomass_per_flux_for_reaction_GLYCLTt2rpp
biomass_per_flux_for_reaction_GLYCLTt4pp_neg_flux
biomass_per_flux_for_reaction_HEX1_neg_flux
biomass_per_flux_for_reaction_MLDCP2App_neg_flux
biomass_per_flux_for_reaction_MN6PP_neg_flux
biomass_per_flux_for_reaction_NTD8_neg_flux
